"id","TotalTime","RecipeCategory","Calories","FatContent","ConcentratedFatContent","CholesterolContent","SodiumContent","CarbohydratesContent","FiberContent","SugarContent","ProteinContent","name","ingredients","steps","tags","disease"
"1401","PT30M","Breakfast","133","9.7","4.7","203.3","257.6","1.1","0","0.9","9.8","Simply &quot;Dilly-Icous&quot; Egg Sandwich #5FIX","['simply potatoes diced potatoes with onion', 'eggs', 'mexican blend cheese', 'raspberry chipotle jam', 'andouille sausages']","['1. Cut sausages on the bias &amp; cook in skillet, sprayed, until each side is browned. Lay on paper towels, to drain &amp; set aside.', '2. Spray the inside of a stainless 3 1/2"" x 1 1/2\'\' high cutter or mold (usually come in graduated size sets in cake supplies stores).', '3. Chop potatoes about to half the size they are.', '4. In a med size bowl, mix the potatoes, cheese &amp; eggs well.', '5. Put very little cooking oil on a griddle &amp; heat on medium heat.', '6. Place the round mold(s) on griddle.', '7. Pour 1/4 mixture into each mold &amp; cook on medium-low heat, with a lid covering them for about 5 minutes or until golden brown.', '8. Flip the whole thing over while still in the mold &amp; continue cooking on second side for another 3-4 minutes, or until golden brown.', '9. While still on griddle, run a small sharp knife around the edges of each mold. Should loosen easily.', '10. Remove from griddle with spatula &amp; plate it.', '11. Spread 1/8 cup Raspberry Chipolte jam on each round, then top each with 1/4 of the sausages.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'omelets-and-frittatas', 'breakfast', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'easy', 'beginner-cook', 'cheese', 'eggs', 'midwestern', 'inexpensive', 'brunch', 'number-of-servings', 'presentation', 'served-hot', 'simply-potatoes']","1"
"1418","PT30M","Breakfast","133","9.7","4.7","203.3","257.6","1.1","0","0.9","9.8","Simply &quot;Dilly-Icous&quot; Egg Sandwich #5FIX","['simply potatoes diced potatoes with onion', 'eggs', 'mexican blend cheese', 'raspberry chipotle jam', 'andouille sausages']","['1. Cut sausages on the bias &amp; cook in skillet, sprayed, until each side is browned. Lay on paper towels, to drain &amp; set aside.', '2. Spray the inside of a stainless 3 1/2"" x 1 1/2\'\' high cutter or mold (usually come in graduated size sets in cake supplies stores).', '3. Chop potatoes about to half the size they are.', '4. In a med size bowl, mix the potatoes, cheese &amp; eggs well.', '5. Put very little cooking oil on a griddle &amp; heat on medium heat.', '6. Place the round mold(s) on griddle.', '7. Pour 1/4 mixture into each mold &amp; cook on medium-low heat, with a lid covering them for about 5 minutes or until golden brown.', '8. Flip the whole thing over while still in the mold &amp; continue cooking on second side for another 3-4 minutes, or until golden brown.', '9. While still on griddle, run a small sharp knife around the edges of each mold. Should loosen easily.', '10. Remove from griddle with spatula &amp; plate it.', '11. Spread 1/8 cup Raspberry Chipolte jam on each round, then top each with 1/4 of the sausages.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'omelets-and-frittatas', 'breakfast', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'easy', 'beginner-cook', 'cheese', 'eggs', 'midwestern', 'inexpensive', 'brunch', 'number-of-servings', 'presentation', 'served-hot', 'simply-potatoes']","1"
"1427","PT30M","Breakfast","133","9.7","4.7","203.3","257.6","1.1","0","0.9","9.8","Simply &quot;Dilly-Icous&quot; Egg Sandwich #5FIX","['simply potatoes diced potatoes with onion', 'eggs', 'mexican blend cheese', 'raspberry chipotle jam', 'andouille sausages']","['1. Cut sausages on the bias &amp; cook in skillet, sprayed, until each side is browned. Lay on paper towels, to drain &amp; set aside.', '2. Spray the inside of a stainless 3 1/2"" x 1 1/2\'\' high cutter or mold (usually come in graduated size sets in cake supplies stores).', '3. Chop potatoes about to half the size they are.', '4. In a med size bowl, mix the potatoes, cheese &amp; eggs well.', '5. Put very little cooking oil on a griddle &amp; heat on medium heat.', '6. Place the round mold(s) on griddle.', '7. Pour 1/4 mixture into each mold &amp; cook on medium-low heat, with a lid covering them for about 5 minutes or until golden brown.', '8. Flip the whole thing over while still in the mold &amp; continue cooking on second side for another 3-4 minutes, or until golden brown.', '9. While still on griddle, run a small sharp knife around the edges of each mold. Should loosen easily.', '10. Remove from griddle with spatula &amp; plate it.', '11. Spread 1/8 cup Raspberry Chipolte jam on each round, then top each with 1/4 of the sausages.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'omelets-and-frittatas', 'breakfast', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'easy', 'beginner-cook', 'cheese', 'eggs', 'midwestern', 'inexpensive', 'brunch', 'number-of-servings', 'presentation', 'served-hot', 'simply-potatoes']","1"
"1428","PT30M","Breakfast","133","9.7","4.7","203.3","257.6","1.1","0","0.9","9.8","Simply &quot;Dilly-Icous&quot; Egg Sandwich #5FIX","['simply potatoes diced potatoes with onion', 'eggs', 'mexican blend cheese', 'raspberry chipotle jam', 'andouille sausages']","['1. Cut sausages on the bias &amp; cook in skillet, sprayed, until each side is browned. Lay on paper towels, to drain &amp; set aside.', '2. Spray the inside of a stainless 3 1/2"" x 1 1/2\'\' high cutter or mold (usually come in graduated size sets in cake supplies stores).', '3. Chop potatoes about to half the size they are.', '4. In a med size bowl, mix the potatoes, cheese &amp; eggs well.', '5. Put very little cooking oil on a griddle &amp; heat on medium heat.', '6. Place the round mold(s) on griddle.', '7. Pour 1/4 mixture into each mold &amp; cook on medium-low heat, with a lid covering them for about 5 minutes or until golden brown.', '8. Flip the whole thing over while still in the mold &amp; continue cooking on second side for another 3-4 minutes, or until golden brown.', '9. While still on griddle, run a small sharp knife around the edges of each mold. Should loosen easily.', '10. Remove from griddle with spatula &amp; plate it.', '11. Spread 1/8 cup Raspberry Chipolte jam on each round, then top each with 1/4 of the sausages.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'omelets-and-frittatas', 'breakfast', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'easy', 'beginner-cook', 'cheese', 'eggs', 'midwestern', 'inexpensive', 'brunch', 'number-of-servings', 'presentation', 'served-hot', 'simply-potatoes']","1"
"1440","PT30M","Breakfast","133","9.7","4.7","203.3","257.6","1.1","0","0.9","9.8","Simply &quot;Dilly-Icous&quot; Egg Sandwich #5FIX","['simply potatoes diced potatoes with onion', 'eggs', 'mexican blend cheese', 'raspberry chipotle jam', 'andouille sausages']","['1. Cut sausages on the bias &amp; cook in skillet, sprayed, until each side is browned. Lay on paper towels, to drain &amp; set aside.', '2. Spray the inside of a stainless 3 1/2"" x 1 1/2\'\' high cutter or mold (usually come in graduated size sets in cake supplies stores).', '3. Chop potatoes about to half the size they are.', '4. In a med size bowl, mix the potatoes, cheese &amp; eggs well.', '5. Put very little cooking oil on a griddle &amp; heat on medium heat.', '6. Place the round mold(s) on griddle.', '7. Pour 1/4 mixture into each mold &amp; cook on medium-low heat, with a lid covering them for about 5 minutes or until golden brown.', '8. Flip the whole thing over while still in the mold &amp; continue cooking on second side for another 3-4 minutes, or until golden brown.', '9. While still on griddle, run a small sharp knife around the edges of each mold. Should loosen easily.', '10. Remove from griddle with spatula &amp; plate it.', '11. Spread 1/8 cup Raspberry Chipolte jam on each round, then top each with 1/4 of the sausages.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'omelets-and-frittatas', 'breakfast', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'easy', 'beginner-cook', 'cheese', 'eggs', 'midwestern', 'inexpensive', 'brunch', 'number-of-servings', 'presentation', 'served-hot', 'simply-potatoes']","1"
"1665","PT30M","Breakfast","407.1","29.4","15.7","441.3","1277.9","7.9","1.1","5.4","27.8","Huevos Rancheros Potato Waffles #5FIX","['simply potatoes%26reg%3b shredded hash browns', 'thick %26 chunky salsa', 'eggs', 'mexican blend cheese', 'cilantro']","['Heat up a nonstick  waffle iron and season according to manufacturers directions.', 'In a medium bowl put potatoes, 1/3 cup of the salsa and 2 beaten eggs. Mix all together until well blended.  Spoon  mixture into hot waffle iron spreading evenly to edges. Put lid down and cook 15 to 20 minutes or more until potato waffles are brown, done and look crispy.', 'In a medium bowl  beat remaining 6 eggs. Add 1/3 cup of salsa and mix until well blended.', 'Heat a nonstick skillet on medium heat.  Pour egg mixture  into hot skillet and with a spatula  mix and stir, scraping bottom of pan to  scramble the eggs. Add one cup of the cheese and continue cooking and stirring. Remove from heat when eggs are cooked to desired consistency and cheese looks melty. Do NOT overcook. Evenly sprinkle remaining cup of cheese over top of eggs. Cover and keep warm until potato waffles finish cooking.', 'When waffles are done cut into fours following the compartment lines of waffle maker. Put each quarter waffle on a plate.  Put equal portions of the cooked eggs on each waffle with the melted cheese side up.', 'Put a spoonful of Salsa in center of cheese and repeat with other plates.  Sprinkle 2 Tablespoons of the chopped fresh cilantro over top of each plate. Serve hot.', 'Makes 4  hearty, delicious servings.', 'If desired pass extra salsa in a bowl.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'main-dish', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'mexican', 'southwestern-united-states', 'easy', 'kid-friendly', 'cheese', 'eggs', 'dietary', 'brunch']","1"
"1669","PT30M","Breakfast","407.1","29.4","15.7","441.3","1277.9","7.9","1.1","5.4","27.8","Huevos Rancheros Potato Waffles #5FIX","['simply potatoes%26reg%3b shredded hash browns', 'thick %26 chunky salsa', 'eggs', 'mexican blend cheese', 'cilantro']","['Heat up a nonstick  waffle iron and season according to manufacturers directions.', 'In a medium bowl put potatoes, 1/3 cup of the salsa and 2 beaten eggs. Mix all together until well blended.  Spoon  mixture into hot waffle iron spreading evenly to edges. Put lid down and cook 15 to 20 minutes or more until potato waffles are brown, done and look crispy.', 'In a medium bowl  beat remaining 6 eggs. Add 1/3 cup of salsa and mix until well blended.', 'Heat a nonstick skillet on medium heat.  Pour egg mixture  into hot skillet and with a spatula  mix and stir, scraping bottom of pan to  scramble the eggs. Add one cup of the cheese and continue cooking and stirring. Remove from heat when eggs are cooked to desired consistency and cheese looks melty. Do NOT overcook. Evenly sprinkle remaining cup of cheese over top of eggs. Cover and keep warm until potato waffles finish cooking.', 'When waffles are done cut into fours following the compartment lines of waffle maker. Put each quarter waffle on a plate.  Put equal portions of the cooked eggs on each waffle with the melted cheese side up.', 'Put a spoonful of Salsa in center of cheese and repeat with other plates.  Sprinkle 2 Tablespoons of the chopped fresh cilantro over top of each plate. Serve hot.', 'Makes 4  hearty, delicious servings.', 'If desired pass extra salsa in a bowl.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'main-dish', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'mexican', 'southwestern-united-states', 'easy', 'kid-friendly', 'cheese', 'eggs', 'dietary', 'brunch']","1"
"1670","PT30M","Breakfast","407.1","29.4","15.7","441.3","1277.9","7.9","1.1","5.4","27.8","Huevos Rancheros Potato Waffles #5FIX","['simply potatoes%26reg%3b shredded hash browns', 'thick %26 chunky salsa', 'eggs', 'mexican blend cheese', 'cilantro']","['Heat up a nonstick  waffle iron and season according to manufacturers directions.', 'In a medium bowl put potatoes, 1/3 cup of the salsa and 2 beaten eggs. Mix all together until well blended.  Spoon  mixture into hot waffle iron spreading evenly to edges. Put lid down and cook 15 to 20 minutes or more until potato waffles are brown, done and look crispy.', 'In a medium bowl  beat remaining 6 eggs. Add 1/3 cup of salsa and mix until well blended.', 'Heat a nonstick skillet on medium heat.  Pour egg mixture  into hot skillet and with a spatula  mix and stir, scraping bottom of pan to  scramble the eggs. Add one cup of the cheese and continue cooking and stirring. Remove from heat when eggs are cooked to desired consistency and cheese looks melty. Do NOT overcook. Evenly sprinkle remaining cup of cheese over top of eggs. Cover and keep warm until potato waffles finish cooking.', 'When waffles are done cut into fours following the compartment lines of waffle maker. Put each quarter waffle on a plate.  Put equal portions of the cooked eggs on each waffle with the melted cheese side up.', 'Put a spoonful of Salsa in center of cheese and repeat with other plates.  Sprinkle 2 Tablespoons of the chopped fresh cilantro over top of each plate. Serve hot.', 'Makes 4  hearty, delicious servings.', 'If desired pass extra salsa in a bowl.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'main-dish', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'mexican', 'southwestern-united-states', 'easy', 'kid-friendly', 'cheese', 'eggs', 'dietary', 'brunch']","1"
"1674","PT30M","Breakfast","407.1","29.4","15.7","441.3","1277.9","7.9","1.1","5.4","27.8","Huevos Rancheros Potato Waffles #5FIX","['simply potatoes%26reg%3b shredded hash browns', 'thick %26 chunky salsa', 'eggs', 'mexican blend cheese', 'cilantro']","['Heat up a nonstick  waffle iron and season according to manufacturers directions.', 'In a medium bowl put potatoes, 1/3 cup of the salsa and 2 beaten eggs. Mix all together until well blended.  Spoon  mixture into hot waffle iron spreading evenly to edges. Put lid down and cook 15 to 20 minutes or more until potato waffles are brown, done and look crispy.', 'In a medium bowl  beat remaining 6 eggs. Add 1/3 cup of salsa and mix until well blended.', 'Heat a nonstick skillet on medium heat.  Pour egg mixture  into hot skillet and with a spatula  mix and stir, scraping bottom of pan to  scramble the eggs. Add one cup of the cheese and continue cooking and stirring. Remove from heat when eggs are cooked to desired consistency and cheese looks melty. Do NOT overcook. Evenly sprinkle remaining cup of cheese over top of eggs. Cover and keep warm until potato waffles finish cooking.', 'When waffles are done cut into fours following the compartment lines of waffle maker. Put each quarter waffle on a plate.  Put equal portions of the cooked eggs on each waffle with the melted cheese side up.', 'Put a spoonful of Salsa in center of cheese and repeat with other plates.  Sprinkle 2 Tablespoons of the chopped fresh cilantro over top of each plate. Serve hot.', 'Makes 4  hearty, delicious servings.', 'If desired pass extra salsa in a bowl.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'main-dish', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'mexican', 'southwestern-united-states', 'easy', 'kid-friendly', 'cheese', 'eggs', 'dietary', 'brunch']","2"
"1677","PT30M","Breakfast","407.1","29.4","15.7","441.3","1277.9","7.9","1.1","5.4","27.8","Huevos Rancheros Potato Waffles #5FIX","['simply potatoes%26reg%3b shredded hash browns', 'thick %26 chunky salsa', 'eggs', 'mexican blend cheese', 'cilantro']","['Heat up a nonstick  waffle iron and season according to manufacturers directions.', 'In a medium bowl put potatoes, 1/3 cup of the salsa and 2 beaten eggs. Mix all together until well blended.  Spoon  mixture into hot waffle iron spreading evenly to edges. Put lid down and cook 15 to 20 minutes or more until potato waffles are brown, done and look crispy.', 'In a medium bowl  beat remaining 6 eggs. Add 1/3 cup of salsa and mix until well blended.', 'Heat a nonstick skillet on medium heat.  Pour egg mixture  into hot skillet and with a spatula  mix and stir, scraping bottom of pan to  scramble the eggs. Add one cup of the cheese and continue cooking and stirring. Remove from heat when eggs are cooked to desired consistency and cheese looks melty. Do NOT overcook. Evenly sprinkle remaining cup of cheese over top of eggs. Cover and keep warm until potato waffles finish cooking.', 'When waffles are done cut into fours following the compartment lines of waffle maker. Put each quarter waffle on a plate.  Put equal portions of the cooked eggs on each waffle with the melted cheese side up.', 'Put a spoonful of Salsa in center of cheese and repeat with other plates.  Sprinkle 2 Tablespoons of the chopped fresh cilantro over top of each plate. Serve hot.', 'Makes 4  hearty, delicious servings.', 'If desired pass extra salsa in a bowl.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'main-dish', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'mexican', 'southwestern-united-states', 'easy', 'kid-friendly', 'cheese', 'eggs', 'dietary', 'brunch']","3"
"1682","PT30M","Breakfast","407.1","29.4","15.7","441.3","1277.9","7.9","1.1","5.4","27.8","Huevos Rancheros Potato Waffles #5FIX","['simply potatoes%26reg%3b shredded hash browns', 'thick %26 chunky salsa', 'eggs', 'mexican blend cheese', 'cilantro']","['Heat up a nonstick  waffle iron and season according to manufacturers directions.', 'In a medium bowl put potatoes, 1/3 cup of the salsa and 2 beaten eggs. Mix all together until well blended.  Spoon  mixture into hot waffle iron spreading evenly to edges. Put lid down and cook 15 to 20 minutes or more until potato waffles are brown, done and look crispy.', 'In a medium bowl  beat remaining 6 eggs. Add 1/3 cup of salsa and mix until well blended.', 'Heat a nonstick skillet on medium heat.  Pour egg mixture  into hot skillet and with a spatula  mix and stir, scraping bottom of pan to  scramble the eggs. Add one cup of the cheese and continue cooking and stirring. Remove from heat when eggs are cooked to desired consistency and cheese looks melty. Do NOT overcook. Evenly sprinkle remaining cup of cheese over top of eggs. Cover and keep warm until potato waffles finish cooking.', 'When waffles are done cut into fours following the compartment lines of waffle maker. Put each quarter waffle on a plate.  Put equal portions of the cooked eggs on each waffle with the melted cheese side up.', 'Put a spoonful of Salsa in center of cheese and repeat with other plates.  Sprinkle 2 Tablespoons of the chopped fresh cilantro over top of each plate. Serve hot.', 'Makes 4  hearty, delicious servings.', 'If desired pass extra salsa in a bowl.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'main-dish', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'mexican', 'southwestern-united-states', 'easy', 'kid-friendly', 'cheese', 'eggs', 'dietary', 'brunch']","3"
"1688","PT30M","Breakfast","407.1","29.4","15.7","441.3","1277.9","7.9","1.1","5.4","27.8","Huevos Rancheros Potato Waffles #5FIX","['simply potatoes%26reg%3b shredded hash browns', 'thick %26 chunky salsa', 'eggs', 'mexican blend cheese', 'cilantro']","['Heat up a nonstick  waffle iron and season according to manufacturers directions.', 'In a medium bowl put potatoes, 1/3 cup of the salsa and 2 beaten eggs. Mix all together until well blended.  Spoon  mixture into hot waffle iron spreading evenly to edges. Put lid down and cook 15 to 20 minutes or more until potato waffles are brown, done and look crispy.', 'In a medium bowl  beat remaining 6 eggs. Add 1/3 cup of salsa and mix until well blended.', 'Heat a nonstick skillet on medium heat.  Pour egg mixture  into hot skillet and with a spatula  mix and stir, scraping bottom of pan to  scramble the eggs. Add one cup of the cheese and continue cooking and stirring. Remove from heat when eggs are cooked to desired consistency and cheese looks melty. Do NOT overcook. Evenly sprinkle remaining cup of cheese over top of eggs. Cover and keep warm until potato waffles finish cooking.', 'When waffles are done cut into fours following the compartment lines of waffle maker. Put each quarter waffle on a plate.  Put equal portions of the cooked eggs on each waffle with the melted cheese side up.', 'Put a spoonful of Salsa in center of cheese and repeat with other plates.  Sprinkle 2 Tablespoons of the chopped fresh cilantro over top of each plate. Serve hot.', 'Makes 4  hearty, delicious servings.', 'If desired pass extra salsa in a bowl.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'main-dish', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'mexican', 'southwestern-united-states', 'easy', 'kid-friendly', 'cheese', 'eggs', 'dietary', 'brunch']","3"
"1697","PT30M","Breakfast","407.1","29.4","15.7","441.3","1277.9","7.9","1.1","5.4","27.8","Huevos Rancheros Potato Waffles #5FIX","['simply potatoes%26reg%3b shredded hash browns', 'thick %26 chunky salsa', 'eggs', 'mexican blend cheese', 'cilantro']","['Heat up a nonstick  waffle iron and season according to manufacturers directions.', 'In a medium bowl put potatoes, 1/3 cup of the salsa and 2 beaten eggs. Mix all together until well blended.  Spoon  mixture into hot waffle iron spreading evenly to edges. Put lid down and cook 15 to 20 minutes or more until potato waffles are brown, done and look crispy.', 'In a medium bowl  beat remaining 6 eggs. Add 1/3 cup of salsa and mix until well blended.', 'Heat a nonstick skillet on medium heat.  Pour egg mixture  into hot skillet and with a spatula  mix and stir, scraping bottom of pan to  scramble the eggs. Add one cup of the cheese and continue cooking and stirring. Remove from heat when eggs are cooked to desired consistency and cheese looks melty. Do NOT overcook. Evenly sprinkle remaining cup of cheese over top of eggs. Cover and keep warm until potato waffles finish cooking.', 'When waffles are done cut into fours following the compartment lines of waffle maker. Put each quarter waffle on a plate.  Put equal portions of the cooked eggs on each waffle with the melted cheese side up.', 'Put a spoonful of Salsa in center of cheese and repeat with other plates.  Sprinkle 2 Tablespoons of the chopped fresh cilantro over top of each plate. Serve hot.', 'Makes 4  hearty, delicious servings.', 'If desired pass extra salsa in a bowl.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'main-dish', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'mexican', 'southwestern-united-states', 'easy', 'kid-friendly', 'cheese', 'eggs', 'dietary', 'brunch']","3"
"1702","PT30M","Breakfast","407.1","29.4","15.7","441.3","1277.9","7.9","1.1","5.4","27.8","Huevos Rancheros Potato Waffles #5FIX","['simply potatoes%26reg%3b shredded hash browns', 'thick %26 chunky salsa', 'eggs', 'mexican blend cheese', 'cilantro']","['Heat up a nonstick  waffle iron and season according to manufacturers directions.', 'In a medium bowl put potatoes, 1/3 cup of the salsa and 2 beaten eggs. Mix all together until well blended.  Spoon  mixture into hot waffle iron spreading evenly to edges. Put lid down and cook 15 to 20 minutes or more until potato waffles are brown, done and look crispy.', 'In a medium bowl  beat remaining 6 eggs. Add 1/3 cup of salsa and mix until well blended.', 'Heat a nonstick skillet on medium heat.  Pour egg mixture  into hot skillet and with a spatula  mix and stir, scraping bottom of pan to  scramble the eggs. Add one cup of the cheese and continue cooking and stirring. Remove from heat when eggs are cooked to desired consistency and cheese looks melty. Do NOT overcook. Evenly sprinkle remaining cup of cheese over top of eggs. Cover and keep warm until potato waffles finish cooking.', 'When waffles are done cut into fours following the compartment lines of waffle maker. Put each quarter waffle on a plate.  Put equal portions of the cooked eggs on each waffle with the melted cheese side up.', 'Put a spoonful of Salsa in center of cheese and repeat with other plates.  Sprinkle 2 Tablespoons of the chopped fresh cilantro over top of each plate. Serve hot.', 'Makes 4  hearty, delicious servings.', 'If desired pass extra salsa in a bowl.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'main-dish', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'mexican', 'southwestern-united-states', 'easy', 'kid-friendly', 'cheese', 'eggs', 'dietary', 'brunch']","2"
"1709","PT30M","Breakfast","407.1","29.4","15.7","441.3","1277.9","7.9","1.1","5.4","27.8","Huevos Rancheros Potato Waffles #5FIX","['simply potatoes%26reg%3b shredded hash browns', 'thick %26 chunky salsa', 'eggs', 'mexican blend cheese', 'cilantro']","['Heat up a nonstick  waffle iron and season according to manufacturers directions.', 'In a medium bowl put potatoes, 1/3 cup of the salsa and 2 beaten eggs. Mix all together until well blended.  Spoon  mixture into hot waffle iron spreading evenly to edges. Put lid down and cook 15 to 20 minutes or more until potato waffles are brown, done and look crispy.', 'In a medium bowl  beat remaining 6 eggs. Add 1/3 cup of salsa and mix until well blended.', 'Heat a nonstick skillet on medium heat.  Pour egg mixture  into hot skillet and with a spatula  mix and stir, scraping bottom of pan to  scramble the eggs. Add one cup of the cheese and continue cooking and stirring. Remove from heat when eggs are cooked to desired consistency and cheese looks melty. Do NOT overcook. Evenly sprinkle remaining cup of cheese over top of eggs. Cover and keep warm until potato waffles finish cooking.', 'When waffles are done cut into fours following the compartment lines of waffle maker. Put each quarter waffle on a plate.  Put equal portions of the cooked eggs on each waffle with the melted cheese side up.', 'Put a spoonful of Salsa in center of cheese and repeat with other plates.  Sprinkle 2 Tablespoons of the chopped fresh cilantro over top of each plate. Serve hot.', 'Makes 4  hearty, delicious servings.', 'If desired pass extra salsa in a bowl.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', '5-ingredients-or-less', 'pancakes-and-waffles', 'breakfast', 'main-dish', 'eggs-dairy', 'potatoes', 'vegetables', 'american', 'mexican', 'southwestern-united-states', 'easy', 'kid-friendly', 'cheese', 'eggs', 'dietary', 'brunch']","1"
